date; place; k=kämpfend, f=fliehend, v=verwundet, ?=erfunden (implizit oz), u=Urlaub, o=Ort geraten, z=Zeit geraten, t=Transport oder Training, g=gefangen
28.06.1941; Vladimirovac; t
29.06.1941; Belgrad; t?
03.07.1941; Bitterfeld; t
09.07.1941; Bitterfeld; t
14.07.1941; Zamosz
15.07.1941; Wlodzimierz
17.07.1941; Luzk
21.07.1941; Rowno
22.07.1941; Korec
26.07.1941; Zwiahel
27.07.1941; Zwiahel
29.07.1941; Shitomir
02.08.1941; Shitomir
07.08.1941; Fastow
09.08.1941; Wassilow
12.08.1941; Obuchow
25.08.1941; Obuchow
26.08.1941; Besraditschi
27.08.1941; Nowoje-Besraditschi
31.08.1941; Nowoje-Besraditschi
01.09.1941; Pljuti
07.09.1941; Pljuti
08.09.1941; Obuchow
09.09.1941; Obuchow
10.09.1941; Krasnoje
15.09.1941; Krasnoje
16.09.1941; Wassilkow
18.09.1941; Wassilkow
20.09.1941; Kiew
27.09.1941; Kiew
28.09.1941; Borispol
29.09.1941; Taschani
30.09.1941; Taschani
01.10.1941; Jablonewo
02.10.1941; Jablonewo
03.10.1941; Lubny
04.10.1941; Kibintzi
05.10.1941; Borki
07.10.1941; Borki
09.10.1941; Kusemin
11.10.1941; Kuplanowka
15.10.1941; Kuplanowka
16.10.1941; Jablonowka
17.10.1941; Polkowaja
19.10.1941; Bogoduchow
20.10.1941; Dolschik
24.10.1941; Dergatschi
26.10.1941; Dergatschi
28.10.1941; Charkow
28.11.1941; Charkow
29.11.1941; Starij Saltow
06.12.1941; Starij Saltow
07.12.1941; Passekowka
14.12.1941; Passekowka
15.12.1941; Schewtschenkowo; v
15.12.1941; Starij Saltow; v
16.12.1941; Charkow; v
23.12.1941; Charkow; v
31.12.1941; Kiew; v
22.01.1942; Kiew; v
22.01.1942; Romodan; v
22.01.1942; Kremtschug; v
22.01.1942; Poltawa; v
31.01.1942; Charkow; v
19.02.1942; Charkow; t
22.02.1942; Wechnij Bischkin; t
24.02.1942; Wechnij Bischkin
25.02.1942; Hof Belikow; t
09.03.1942; Hof Belikow
10.03.1942; Wechnij Bischkin
09.04.1942; Wechnij Bischkin
10.04.1942; Bereka; t
25.04.1942; Bereka
28.04.1942; Charkow; t
29.04.1942; Nepokrytaja; t
06.05.1942; Nepokrytaja
08.05.1942; Charkow; t
12.05.1942; Charkow
13.05.1942; Iwanowka; t
14.05.1942; Michailowka
15.05.1942; Michailowka
17.05.1942; Wesseloje; t
18.05.1942; Wesseloje
19.05.1942; Zirkuny
21.05.1942; Charkow; t
04.06.1942; Charkow
09.06.1942; Pestschanoje
11.06.1942; Pestschanoje
14.06.1942; Starij Saltow
16.06.1942; Burluk
29.06.1942; Burluk
04.07.1942; Polassnoje
08.07.1942; Polassnoje
11.07.1942; Waluiki
16.07.1942; Waluiki
19.07.1942; Rowenki
20.07.1942; Koslow
21.07.1942; Koslow
28.07.1942; Taly
07.08.1942; Taly
08.08.1942; Bogustchar
25.08.1942; Kurenye; u
27.08.1942; Urasowo; u?
28.08.1942; Kupjansk; u?
29.08.1942; Charkow
02.09.1942; Kiew; u?
03.09.1942; Lemberg; u?
04.09.1942; Krakau; u?
05.09.1942; Berlin; u?
07.09.1942; Parchim
20.09.1942; Parchim
21.09.1942; Berlin; u?
22.09.1942; Krakau; u?
24.09.1942; Lemberg; u?
26.09.1942; Kiew; u?
29.09.1942; Charkow; u?
30.09.1942; Kupjansk; u?
01.10.1942; Urasowo; u?
02.10.1942; Wakulin; uo
04.10.1942; Rossosch; v
05.10.1942; Urasowo; v?
06.10.1942; Kupjansk; v?
08.10.1942; Charkow; v?
10.10.1942; Kiew; v?
15.10.1942; Shitomir
20.12.1942; Shitomir
26.12.1942; Wien; v?
01.01.1943; Straubing; v
01.02.1943; Straubing; vz
05.02.1943; Hannover; tz
20.07.1943; Hannover; tz
22.07.1943; Parchim; u
28.07.1943; Parchim; u
30.07.1943; Dresden; tz
04.11.1943; Dresden; t
06.11.1943; Minsk; t
19.11.1943; Minsk; t
20.11.1943; Orscha; t
21.11.1943; Gorki; t
22.11.1943; Dobraja; t
26.11.1943; Dobraja; t
27.11.1943; Poljaschitza; t
13.12.1943; Poljaschitza
14.12.1943; Korolewka; t
15.12.1943; Kusowina; t
16.12.1943; Klednewitschi; t
09.01.1944; Klednewitschi
11.01.1944; Korolewka; u
11.01.1944; Gorki; u
12.01.1944; Orscha; uz
13.01.1944; Minsk; uz
14.01.1944; Molodetschno; uz
15.01.1944; Wolkowysk; uz
16.01.1944; Warschau; uz
17.01.1944; Berlin; uz
18.01.1944; Dortmund; u
03.02.1944; Dortmund; u
04.02.1944; Berlin; uz
04.02.1944; Warschau; uz
07.02.1944; Minsk; uz
08.02.1944; Orscha; uz
08.02.1944; Mogilew; u?
08.02.1944; Kamenka; u?
09.02.1944; Barischewka; u
19.03.1944; Barischewka
